,id_player,first_name,second_name,web_name_x,status,name,position,element,fixture,opponent_team,gameweek_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,gameweek_goals,gameweek_assists,gameweek_clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,gameweek_yellow_cards,gameweek_red_cards,gameweek_saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,total_points,total_assists,total_clean_sheets,total_yellow_cards,total_red_cards,total_saves,total_goals
0,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,1,7,2,FALSE,2022-08-05T19:00:00Z,0,2,1,90,0,0,1,0,0,0,0,1,0,0,0,12,16.6,15,2,3.4,1,0,0.06,0.06,1.21,50,0,48303,0,0,118,5,11,4,0,0,5
1,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,11,10,12,TRUE,2022-08-13T14:00:00Z,4,2,2,90,1,1,0,2,0,0,0,0,0,0,2,35,54.8,25.5,28,10.8,1,0.38,0.1,0.48,0.46,50,-629,65418,9001,9630,118,5,11,4,0,0,5
2,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,21,3,6,FALSE,2022-08-20T16:30:00Z,0,3,3,87,0,1,1,0,0,0,0,0,0,0,0,25,25.8,34,6,6.6,1,0,0.11,0.11,0.26,50,112040,216726,137326,25286,118,5,11,4,0,0,5
3,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,31,9,2,TRUE,2022-08-27T16:30:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,9,8.2,25,12,4.5,1,0.09,0.07,0.16,0.83,50,42760,267951,77459,34699,118,5,11,4,0,0,5
4,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,41,2,2,TRUE,2022-08-31T18:30:00Z,2,1,5,90,0,0,0,1,0,0,0,0,0,0,0,14,12.6,25,8,4.6,1,0,0.04,0.04,0.45,50,10781,288460,49435,38654,118,5,11,4,0,0,5
5,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,56,14,2,FALSE,2022-09-04T15:30:00Z,3,1,6,90,0,0,0,3,0,0,0,0,0,0,0,18,15.2,14.9,46,7.6,1,0.16,0.13,0.29,1.55,50,8776,308627,50721,41945,118,5,11,4,0,0,5
6,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,72,4,5,FALSE,2022-09-18T11:00:00Z,0,3,8,90,0,1,1,0,0,0,0,1,0,0,0,24,25,36.2,3,6.4,1,0.04,0.25,0.29,0.53,50,-3612,302039,11300,14912,118,5,11,4,0,0,5
7,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,81,18,9,TRUE,2022-10-01T11:30:00Z,3,1,9,90,1,0,0,1,0,0,0,0,0,0,2,29,36.2,20.2,31,8.7,1,0.33,0.17,0.5,1.57,51,7375,317511,32640,25265,118,5,11,4,0,0,5
8,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,91,12,2,TRUE,2022-10-09T15:30:00Z,3,2,10,90,0,0,0,2,0,0,0,0,0,0,0,8,16.6,7.3,18,4.2,1,0.08,0.25,0.33,1.13,51,63525,390185,83754,20229,118,5,11,4,0,0,5
9,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,104,11,3,FALSE,2022-10-16T13:00:00Z,0,1,11,90,0,0,1,0,0,0,0,0,0,0,0,15,8.6,2.8,2,1.3,1,0,0.02,0.02,1.86,51,-8549,381694,26252,34801,118,5,11,4,0,0,5
10,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,127,17,10,FALSE,2022-10-23T13:00:00Z,1,1,13,90,1,0,0,1,0,0,0,0,0,0,3,34,49,41.6,34,12.5,1,0.29,0.06,0.35,0.67,51,16549,368620,34061,17512,118,5,11,4,0,0,5
11,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,131,16,3,TRUE,2022-10-30T14:00:00Z,5,0,14,74,0,0,1,0,0,0,0,0,0,0,0,11,2.8,26.2,16,4.5,1,0.04,0.19,0.23,0.39,51,63626,438068,77987,14361,118,5,11,4,0,0,5
12,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,142,6,3,FALSE,2022-11-06T12:00:00Z,0,1,15,90,0,0,1,0,0,0,0,0,0,0,0,16,20.4,4.6,22,4.7,1,0.07,0.03,0.1,0.29,51,-9632,429403,28099,37731,118,5,11,4,0,0,5
13,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,160,20,1,FALSE,2022-11-12T19:45:00Z,0,2,16,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0.2,0,0,1,0,0,0,0,51,-11525,420636,23835,35360,118,5,11,4,0,0,5
14,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,161,19,5,TRUE,2022-12-26T20:00:00Z,3,1,17,90,0,1,0,1,0,0,0,0,0,0,0,22,31.8,31.9,23,8.7,1,0.07,0.08,0.15,1.07,51,-28511,396383,88192,116703,118,5,11,4,0,0,5
15,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,172,5,2,FALSE,2022-12-31T17:30:00Z,2,4,18,90,0,0,0,2,0,0,0,0,0,0,0,11,14.8,12.5,0,2.7,1,0,0.09,0.09,1.15,51,-1692,396368,15387,17079,118,5,11,4,0,0,5
16,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,181,15,2,TRUE,2023-01-03T19:45:00Z,0,0,19,90,0,0,1,0,0,0,0,1,0,0,0,8,8.2,38.3,35,8.2,1,0.31,0.16,0.47,1.08,51,-24944,371502,6461,31405,118,5,11,4,0,0,5
17,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,199,18,3,FALSE,2023-01-15T16:30:00Z,0,2,20,90,0,0,1,0,0,0,0,0,0,0,0,19,23.4,19.1,3,4.6,1,0.09,0.15,0.24,1.54,50,-23486,349243,9460,32946,118,5,11,4,0,0,5
18,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,201,14,5,TRUE,2023-01-22T16:30:00Z,3,2,21,90,0,1,0,2,0,0,0,0,0,0,0,24,35.2,50.1,10,9.5,1,0,0.72,0.72,0.33,50,-20825,330216,4547,25372,118,5,11,4,0,0,5
19,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,215,8,2,FALSE,2023-02-04T12:30:00Z,1,0,22,90,0,0,0,1,0,0,0,0,0,0,0,10,4.6,27.1,13,4.5,1,0.12,0.08,0.2,1.66,50,-16250,315354,9136,25386,118,5,11,4,0,0,5
20,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,221,4,2,TRUE,2023-02-11T15:00:00Z,1,1,23,80,0,0,0,1,0,0,0,0,0,0,0,15,15.4,35.2,10,6.1,1,0.02,0.09,0.11,2.23,49,3683,320392,17036,13353,118,5,11,4,0,0,5
21,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,111,13,2,TRUE,2023-02-15T19:30:00Z,1,3,23,82,0,0,0,3,0,0,0,0,0,0,0,9,5,4.2,6,1.5,1,0.05,0.08,0.13,1.71,49,3683,320392,17036,13353,118,5,11,4,0,0,5
22,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,231,2,2,FALSE,2023-02-18T12:30:00Z,2,4,24,78,0,0,0,2,0,0,0,0,0,0,0,7,4.2,3.8,8,1.6,1,0.06,0.02,0.08,0.4,49,-9378,311777,5007,14385,118,5,11,4,0,0,5
23,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,246,10,3,FALSE,2023-02-25T15:00:00Z,0,1,25,90,0,0,1,0,0,0,0,0,0,0,0,14,8.8,17.8,4,3.1,1,0,0.08,0.08,0.02,49,-1611,307768,12087,13698,118,5,11,4,0,0,5
24,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,61,8,3,TRUE,2023-03-01T19:45:00Z,4,0,25,71,0,0,1,0,0,0,0,0,0,0,0,14,5.4,5.8,0,1.1,1,0,0.04,0.04,0.74,49,-1611,307768,12087,13698,118,5,11,4,0,0,5
25,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,251,3,1,TRUE,2023-03-04T15:00:00Z,3,2,26,6,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.3,2,0.3,0,0,0.01,0.01,0,49,-11970,299605,2897,14867,118,5,11,4,0,0,5
26,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,264,9,3,FALSE,2023-03-12T14:00:00Z,0,3,27,90,0,0,1,0,0,0,0,0,0,0,0,15,12,15.7,23,5.1,1,0.13,0.06,0.19,0.84,49,-13740,286327,2599,16339,118,5,11,4,0,0,5
27,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,271,7,9,TRUE,2023-03-19T14:00:00Z,4,1,28,90,1,0,0,1,0,0,0,0,0,0,2,32,43.4,16.7,33,9.3,1,0.4,0.06,0.46,0.6,49,-3425,282313,3280,6705,118,5,11,4,0,0,5
28,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,281,11,9,TRUE,2023-04-01T14:00:00Z,4,1,29,85,1,0,0,1,0,0,0,0,0,0,2,34,42.2,20.1,19,8.1,1,0.15,0.25,0.4,0.78,49,-3591,280203,5394,8985,118,5,11,4,0,0,5
29,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,296,12,1,FALSE,2023-04-09T15:30:00Z,2,2,30,90,0,0,0,2,0,0,0,1,0,0,0,11,6.6,2.2,7,1.6,1,0.04,0.01,0.05,3.96,49,6470,288288,10283,3813,118,5,11,4,0,0,5
30,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,309,19,2,FALSE,2023-04-16T13:00:00Z,2,2,31,90,0,0,0,2,0,0,0,0,0,0,0,18,11,18.4,2,3.1,1,0,0.04,0.04,1.75,49,7194,296353,13174,5980,118,5,11,4,0,0,5
31,3,Granit,Xhaka,Xhaka,d,Arsenal,MID,3,311,17,0,TRUE,2023-04-21T19:00:00Z,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1483,297275,7550,6067,118,5,11,4,0,0,5
32,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,1,7,0,FALSE,2022-08-05T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,86132,0,0,6,0,0,0,0,0,0
33,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,11,10,0,TRUE,2022-08-13T14:00:00Z,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-12599,87552,5829,18428,6,0,0,0,0,0,0
34,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,21,3,0,FALSE,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21882,131934,57920,36038,6,0,0,0,0,0,0
35,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,31,9,2,TRUE,2022-08-27T16:30:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,15,4.2,3.8,0,0.8,1,0,0.04,0.04,0.83,44,-18950,115883,14683,33633,6,0,0,0,0,0,0
36,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,41,2,0,TRUE,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-9174,110818,10920,20094,6,0,0,0,0,0,0
37,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,56,14,0,FALSE,2022-09-04T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-25515,85016,941,26456,6,0,0,0,0,0,0
38,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,72,4,0,FALSE,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-6095,81657,1257,7352,6,0,0,0,0,0,0
39,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,81,18,0,TRUE,2022-10-01T11:30:00Z,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-5443,77553,2120,7563,6,0,0,0,0,0,0
40,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,91,12,0,TRUE,2022-10-09T15:30:00Z,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-6254,71360,917,7171,6,0,0,0,0,0,0
41,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,104,11,0,FALSE,2022-10-16T13:00:00Z,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-5619,65729,301,5920,6,0,0,0,0,0,0
42,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,127,17,0,FALSE,2022-10-23T13:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-2121,60967,211,2332,6,0,0,0,0,0,0
43,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,131,16,0,TRUE,2022-10-30T14:00:00Z,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2891,64887,6735,3844,6,0,0,0,0,0,0
44,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,142,6,1,FALSE,2022-11-06T12:00:00Z,0,1,15,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1.5,0,0.2,0,0,0,0,0,42,5537,71884,11507,5970,6,0,0,0,0,0,0
45,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,160,20,1,FALSE,2022-11-12T19:45:00Z,0,2,16,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,42,5975,78891,12847,6872,6,0,0,0,0,0,0
46,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,161,19,1,TRUE,2022-12-26T20:00:00Z,3,1,17,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,42,10525,90846,32941,22416,6,0,0,0,0,0,0
47,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,172,5,1,FALSE,2022-12-31T17:30:00Z,2,4,18,16,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.1,0,0.1,0,0,0,0,0.46,42,2880,94836,8124,5244,6,0,0,0,0,0,0
48,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,181,15,0,TRUE,2023-01-03T19:45:00Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-3592,91604,2863,6455,6,0,0,0,0,0,0
49,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,199,18,0,FALSE,2023-01-15T16:30:00Z,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-3557,90147,3386,6943,6,0,0,0,0,0,0
50,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,201,14,0,TRUE,2023-01-22T16:30:00Z,3,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-4490,84202,830,5320,6,0,0,0,0,0,0
51,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,215,8,0,FALSE,2023-02-04T12:30:00Z,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-2962,82046,6199,9161,6,0,0,0,0,0,0
52,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,221,4,0,TRUE,2023-02-11T15:00:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-5079,76867,616,5695,6,0,0,0,0,0,0
53,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,111,13,0,TRUE,2023-02-15T19:30:00Z,1,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-5079,76867,616,5695,6,0,0,0,0,0,0
54,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,231,2,0,FALSE,2023-02-18T12:30:00Z,2,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-2397,74667,714,3111,6,0,0,0,0,0,0
55,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,246,10,0,FALSE,2023-02-25T15:00:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-3025,71298,655,3680,6,0,0,0,0,0,0
56,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,61,8,0,TRUE,2023-03-01T19:45:00Z,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-3025,71298,655,3680,6,0,0,0,0,0,0
57,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,251,3,0,TRUE,2023-03-04T15:00:00Z,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-1830,69981,313,2143,6,0,0,0,0,0,0
58,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,264,9,0,FALSE,2023-03-12T14:00:00Z,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-1295,68745,283,1578,6,0,0,0,0,0,0
59,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,271,7,0,TRUE,2023-03-19T14:00:00Z,4,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-1077,67602,137,1214,6,0,0,0,0,0,0
60,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,281,11,0,TRUE,2023-04-01T14:00:00Z,4,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-825,66979,218,1043,6,0,0,0,0,0,0
61,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,296,12,0,FALSE,2023-04-09T15:30:00Z,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-478,66519,233,711,6,0,0,0,0,0,0
62,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,309,19,0,FALSE,2023-04-16T13:00:00Z,2,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-476,66081,307,783,6,0,0,0,0,0,0
63,4,Mohamed,Elneny,Elneny,i,Arsenal,MID,4,311,17,0,TRUE,2023-04-21T19:00:00Z,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-517,65559,158,675,6,0,0,0,0,0,0
64,6,Thomas,Partey,Partey,a,Arsenal,MID,6,1,7,3,FALSE,2022-08-05T19:00:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,17,22.6,12.9,10,4.6,1,0.1,0.02,0.12,1.21,50,0,39617,0,0,78,0,10,3,0,0,3
65,6,Thomas,Partey,Partey,a,Arsenal,MID,6,11,10,2,TRUE,2022-08-13T14:00:00Z,4,2,2,90,0,0,0,2,0,0,0,0,0,0,0,9,5.4,4.8,39,4.9,1,0.39,0.02,0.41,0.46,50,4047,61511,12745,8698,78,0,10,3,0,0,3
66,6,Thomas,Partey,Partey,a,Arsenal,MID,6,21,3,3,FALSE,2022-08-20T16:30:00Z,0,3,3,90,0,0,1,0,0,0,0,0,0,0,0,13,13.2,3.8,0,1.7,1,0,0.02,0.02,0.28,50,-5523,61170,8704,14227,78,0,10,3,0,0,3
67,6,Thomas,Partey,Partey,a,Arsenal,MID,6,31,9,0,TRUE,2022-08-27T16:30:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-8910,54948,3409,12319,78,0,10,3,0,0,3
68,6,Thomas,Partey,Partey,a,Arsenal,MID,6,41,2,0,TRUE,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-15298,40160,407,15705,78,0,10,3,0,0,3
69,6,Thomas,Partey,Partey,a,Arsenal,MID,6,56,14,0,FALSE,2022-09-04T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-9978,30613,131,10109,78,0,10,3,0,0,3
70,6,Thomas,Partey,Partey,a,Arsenal,MID,6,72,4,3,FALSE,2022-09-18T11:00:00Z,0,3,8,77,0,0,1,0,0,0,0,0,0,0,0,13,10.2,6.9,0,1.7,1,0,0.04,0.04,0.49,48,-900,26315,54,954,78,0,10,3,0,0,3
71,6,Thomas,Partey,Partey,a,Arsenal,MID,6,81,18,10,TRUE,2022-10-01T11:30:00Z,3,1,9,72,1,0,0,1,0,0,0,0,0,0,3,39,53.6,46.4,15,11.5,1,0.06,0.07,0.13,1.56,48,-333,26537,1078,1411,78,0,10,3,0,0,3
72,6,Thomas,Partey,Partey,a,Arsenal,MID,6,91,12,2,TRUE,2022-10-09T15:30:00Z,3,2,10,90,0,0,0,2,0,0,0,0,0,0,0,17,21.2,13.6,0,3.5,1,0,0.05,0.05,1.13,48,15410,45510,17732,2322,78,0,10,3,0,0,3
73,6,Thomas,Partey,Partey,a,Arsenal,MID,6,104,11,3,FALSE,2022-10-16T13:00:00Z,0,1,11,90,0,0,1,0,0,0,0,0,0,0,0,15,10,1,0,1.1,1,0,0,0,1.86,48,3125,49227,7934,4809,78,0,10,3,0,0,3
74,6,Thomas,Partey,Partey,a,Arsenal,MID,6,127,17,2,FALSE,2022-10-23T13:00:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,14,14.4,14.5,2,3.1,1,0,0.07,0.07,0.67,48,4234,53204,6924,2690,78,0,10,3,0,0,3
75,6,Thomas,Partey,Partey,a,Arsenal,MID,6,131,16,9,TRUE,2022-10-30T14:00:00Z,5,0,14,90,1,0,1,0,0,0,0,0,0,0,1,31,45.8,21.6,34,10.1,1,0.16,0.23,0.39,0.43,48,-1545,52188,3316,4861,78,0,10,3,0,0,3
76,6,Thomas,Partey,Partey,a,Arsenal,MID,6,142,6,3,FALSE,2022-11-06T12:00:00Z,0,1,15,90,0,0,1,0,0,0,0,0,0,0,0,14,12.2,2.6,11,2.6,1,0.34,0.02,0.36,0.29,48,2336,55765,5751,3415,78,0,10,3,0,0,3
77,6,Thomas,Partey,Partey,a,Arsenal,MID,6,160,20,2,FALSE,2022-11-12T19:45:00Z,0,2,16,90,0,0,1,0,0,0,0,1,0,0,0,9,12.4,13.2,0,2.6,1,0,0.02,0.02,0.68,48,1138,57762,4810,3672,78,0,10,3,0,0,3
78,6,Thomas,Partey,Partey,a,Arsenal,MID,6,161,19,2,TRUE,2022-12-26T20:00:00Z,3,1,17,90,0,0,0,1,0,0,0,0,0,0,0,14,8.2,6.6,3,1.8,1,0.05,0.08,0.13,1.07,48,821,59947,11486,10665,78,0,10,3,0,0,3
79,6,Thomas,Partey,Partey,a,Arsenal,MID,6,172,5,1,FALSE,2022-12-31T17:30:00Z,2,4,18,73,0,0,0,1,0,0,0,1,0,0,0,7,8.2,20.7,18,4.7,1,0.16,0.02,0.18,0.68,48,-1288,59144,2149,3437,78,0,10,3,0,0,3
80,6,Thomas,Partey,Partey,a,Arsenal,MID,6,181,15,3,TRUE,2023-01-03T19:45:00Z,0,0,19,90,0,0,1,0,0,0,0,0,0,0,0,12,20.4,17.7,16,5.4,1,0.07,0.03,0.1,1.08,48,-2431,56940,1251,3682,78,0,10,3,0,0,3
81,6,Thomas,Partey,Partey,a,Arsenal,MID,6,199,18,3,FALSE,2023-01-15T16:30:00Z,0,2,20,90,0,0,1,0,0,0,0,0,0,0,0,12,23.2,16.1,6,4.5,1,0.12,0.05,0.17,1.54,48,-1863,55640,1730,3593,78,0,10,3,0,0,3
82,6,Thomas,Partey,Partey,a,Arsenal,MID,6,201,14,2,TRUE,2023-01-22T16:30:00Z,3,2,21,90,0,0,0,2,0,0,0,0,0,0,0,18,13.4,17.2,8,3.9,1,0.11,0.04,0.15,0.33,48,-521,55646,2125,2646,78,0,10,3,0,0,3
83,6,Thomas,Partey,Partey,a,Arsenal,MID,6,215,8,1,FALSE,2023-02-04T12:30:00Z,1,0,22,58,0,0,0,0,0,0,0,0,0,0,0,9,15,4.7,7,2.7,1,0.03,0.03,0.06,1.33,47,-4303,51670,1501,5804,78,0,10,3,0,0,3
84,6,Thomas,Partey,Partey,a,Arsenal,MID,6,221,4,3,TRUE,2023-02-11T15:00:00Z,1,1,23,90,0,0,0,1,0,0,0,0,0,0,1,23,33.4,68.8,3,10.5,1,0.04,0.14,0.18,2.37,47,336,52594,2204,1868,78,0,10,3,0,0,3
85,6,Thomas,Partey,Partey,a,Arsenal,MID,6,111,13,0,TRUE,2023-02-15T19:30:00Z,1,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,336,52594,2204,1868,78,0,10,3,0,0,3
86,6,Thomas,Partey,Partey,a,Arsenal,MID,6,231,2,0,FALSE,2023-02-18T12:30:00Z,2,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,-1941,50859,811,2752,78,0,10,3,0,0,3
87,6,Thomas,Partey,Partey,a,Arsenal,MID,6,246,10,1,FALSE,2023-02-25T15:00:00Z,0,1,25,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0,0.1,0,0,0,0,0,47,-2536,48104,200,2736,78,0,10,3,0,0,3
88,6,Thomas,Partey,Partey,a,Arsenal,MID,6,61,8,1,TRUE,2023-03-01T19:45:00Z,4,0,25,45,0,0,0,0,0,0,0,0,0,0,0,18,10.4,17.4,2,3,0,0,0.41,0.41,0.72,47,-2536,48104,200,2736,78,0,10,3,0,0,3
89,6,Thomas,Partey,Partey,a,Arsenal,MID,6,251,3,8,TRUE,2023-03-04T15:00:00Z,3,2,26,90,1,0,0,2,0,0,0,0,0,0,1,29,48.8,19.8,37,10.6,1,0.6,0.11,0.71,1.32,47,-475,48173,566,1041,78,0,10,3,0,0,3
90,6,Thomas,Partey,Partey,a,Arsenal,MID,6,264,9,3,FALSE,2023-03-12T14:00:00Z,0,3,27,90,0,0,1,0,0,0,0,0,0,0,0,21,23.8,7.1,0,3.1,1,0,0.02,0.02,0.84,47,1662,50380,2427,765,78,0,10,3,0,0,3
91,6,Thomas,Partey,Partey,a,Arsenal,MID,6,271,7,2,TRUE,2023-03-19T14:00:00Z,4,1,28,90,0,0,0,1,0,0,0,0,0,0,0,14,12,20.1,5,3.7,1,0.14,0.17,0.31,0.6,47,377,50922,1348,971,78,0,10,3,0,0,3
92,6,Thomas,Partey,Partey,a,Arsenal,MID,6,281,11,1,TRUE,2023-04-01T14:00:00Z,4,1,29,59,0,0,0,0,0,0,0,0,0,0,0,10,7.8,1.9,0,1,1,0,0.01,0.01,0.27,47,-795,50508,810,1605,78,0,10,3,0,0,3
93,6,Thomas,Partey,Partey,a,Arsenal,MID,6,296,12,2,FALSE,2023-04-09T15:30:00Z,2,2,30,90,0,0,0,2,0,0,0,0,0,0,0,18,17.6,3.8,0,2.1,1,0,0,0,3.96,47,-359,50384,617,976,78,0,10,3,0,0,3
94,6,Thomas,Partey,Partey,a,Arsenal,MID,6,309,19,1,FALSE,2023-04-16T13:00:00Z,2,2,31,66,0,0,0,2,0,0,0,1,0,0,0,7,2.8,3.3,0,0.6,1,0,0.05,0.05,1.43,47,234,50842,1035,801,78,0,10,3,0,0,3
